record,source_record,bootstrap_idx,n_samples,uc_mean,uc_std,uc_min,uc_max,uc_nan_pct,fhr_uc_corr,uc_path
syn_00985,1493,1,16800,17.600893020629883,6.506910800933838,0.0,31.0,0.0,0.41744726702776874,data\synthetic\syn_00985_uc.npy
syn_00986,1494,0,20400,17.197843551635742,25.105154037475586,0.0,100.0,0.0,0.16647755645242043,data\synthetic\syn_00986_uc.npy
syn_00987,1494,1,20400,19.434165954589844,22.28211784362793,0.0,100.0,0.0,0.1813651559662748,data\synthetic\syn_00987_uc.npy
syn_00988,1495,0,19200,15.877187728881836,19.45183753967285,0.0,100.0,0.0,-0.34616352949653156,data\synthetic\syn_00988_uc.npy
syn_00989,1495,1,19200,21.59164047241211,17.645612716674805,0.0,100.0,0.0,-0.33379036972543236,data\synthetic\syn_00989_uc.npy
syn_00990,1496,0,19200,26.69205665588379,27.88652801513672,0.0,127.0,0.0,0.25430629555479817,data\synthetic\syn_00990_uc.npy
syn_00991,1496,1,19200,25.686561584472656,24.171916961669922,0.0,127.0,0.0,0.18481394813985266,data\synthetic\syn_00991_uc.npy
syn_00992,1497,0,16800,25.337827682495117,24.132349014282227,0.0,127.0,0.0,0.1272538497673236,data\synthetic\syn_00992_uc.npy
syn_00993,1497,1,16800,25.110387802124023,23.998859405517578,0.0,127.0,0.0,0.05436796809711512,data\synthetic\syn_00993_uc.npy
syn_00994,1498,0,15600,19.069486618041992,21.77362060546875,0.0,100.0,0.0,-0.39623366674487953,data\synthetic\syn_00994_uc.npy
syn_00995,1498,1,15600,17.755319595336914,19.848161697387695,0.0,100.0,0.0,-0.462076749730744,data\synthetic\syn_00995_uc.npy
syn_00996,1499,0,20400,15.416078567504883,11.417659759521484,0.0,71.0,0.0,-0.4245911388724742,data\synthetic\syn_00996_uc.npy
syn_00997,1499,1,20400,14.912352561950684,11.29348087310791,0.0,71.0,0.0,-0.30993881201142487,data\synthetic\syn_00997_uc.npy
syn_00998,1500,0,21600,15.876133918762207,16.799020767211914,0.0,127.0,0.0,-0.2289153321818854,data\synthetic\syn_00998_uc.npy
syn_00999,1500,1,21600,18.736412048339844,14.741955757141113,0.0,127.0,0.0,-0.13937470069182556,data\synthetic\syn_00999_uc.npy
syn_01000,1501,0,19200,24.907733917236328,26.88516616821289,0.0,127.0,0.0,0.22174072424376673,data\synthetic\syn_01000_uc.npy
syn_01001,1501,1,19200,31.337421417236328,31.6595458984375,0.0,127.0,0.0,0.0717313459003731,data\synthetic\syn_01001_uc.npy
syn_01002,1502,0,19220,27.280515670776367,15.963069915771484,0.0,127.0,0.0,0.009669091583151188,data\synthetic\syn_01002_uc.npy
syn_01003,1502,1,19220,26.799531936645508,15.250649452209473,0.0,127.0,0.0,0.13984667869746226,data\synthetic\syn_01003_uc.npy
syn_01004,1503,0,18000,7.532472133636475,11.565478324890137,0.0,93.0,0.0,0.04496989569205727,data\synthetic\syn_01004_uc.npy
syn_01005,1503,1,18000,7.9487223625183105,11.422321319580078,0.0,93.0,0.0,-0.0914056688480935,data\synthetic\syn_01005_uc.npy
syn_01006,1504,0,16800,29.57437515258789,29.097917556762695,0.0,127.0,0.0,-0.3131161367482839,data\synthetic\syn_01006_uc.npy
syn_01007,1504,1,16800,25.759851455688477,28.71637535095215,0.0,127.0,0.0,-0.26799482743523956,data\synthetic\syn_01007_uc.npy
syn_01008,1505,0,18000,11.132222175598145,14.467375755310059,0.0,100.0,0.0,0.049452339713446085,data\synthetic\syn_01008_uc.npy
syn_01009,1505,1,18000,10.260777473449707,16.188980102539062,0.0,100.0,0.0,-0.009036668685159533,data\synthetic\syn_01009_uc.npy
syn_01010,1506,0,19200,21.69333267211914,15.95124626159668,0.0,104.0,0.0,0.23991275657832709,data\synthetic\syn_01010_uc.npy
syn_01011,1506,1,19200,21.511457443237305,13.241811752319336,0.0,83.5,0.0,0.06644038792496466,data\synthetic\syn_01011_uc.npy
syn_01012,2001,0,17767,12.278606414794922,14.884917259216309,0.0,96.0,0.0,-0.5736354828163046,data\synthetic\syn_01012_uc.npy
syn_01013,2001,1,17767,9.786120414733887,12.312365531921387,0.0,96.0,0.0,-0.5112714276584479,data\synthetic\syn_01013_uc.npy
syn_01014,2002,0,17274,21.1372013092041,15.520716667175293,0.0,80.5,0.0,-0.3898117715526779,data\synthetic\syn_01014_uc.npy
syn_01015,2002,1,17274,20.43565559387207,14.233372688293457,0.0,77.5,0.0,-0.41429537823158097,data\synthetic\syn_01015_uc.npy
syn_01016,2003,0,21218,4.224903583526611,12.521441459655762,0.0,127.0,0.0,0.011880159501258878,data\synthetic\syn_01016_uc.npy
syn_01017,2003,1,21218,6.154679775238037,14.029391288757324,0.0,91.0,0.0,-0.06226573078549761,data\synthetic\syn_01017_uc.npy
syn_01018,2004,0,21231,4.788328170776367,11.089966773986816,0.0,100.0,0.0,-0.1897997832667481,data\synthetic\syn_01018_uc.npy
syn_01019,2004,1,21231,3.5626206398010254,9.436630249023438,0.0,73.0,0.0,-0.06366672991942317,data\synthetic\syn_01019_uc.npy
syn_01020,2005,0,21458,18.632793426513672,25.62399673461914,0.0,127.0,0.0,-0.37846571758027286,data\synthetic\syn_01020_uc.npy
syn_01021,2005,1,21458,20.167325973510742,28.272504806518555,0.0,127.0,0.0,-0.37056054637571834,data\synthetic\syn_01021_uc.npy
syn_01022,2006,0,21305,23.896995544433594,28.785776138305664,0.0,127.0,0.0,0.31428010378489013,data\synthetic\syn_01022_uc.npy
syn_01023,2006,1,21305,11.78821849822998,20.36277198791504,0.0,127.0,0.0,0.3722992866514528,data\synthetic\syn_01023_uc.npy
syn_01024,2007,0,19763,17.58819580078125,18.0757999420166,0.0,105.0,0.0,0.38119684527322323,data\synthetic\syn_01024_uc.npy
syn_01025,2007,1,19763,18.53033447265625,19.97551155090332,0.0,105.0,0.0,0.45308706108603686,data\synthetic\syn_01025_uc.npy
syn_01026,2008,0,20114,6.991424083709717,11.82639217376709,0.0,88.5,0.0,-0.22739954137201857,data\synthetic\syn_01026_uc.npy
syn_01027,2008,1,20114,12.435617446899414,15.865755081176758,0.0,88.5,0.0,-0.3590465259869764,data\synthetic\syn_01027_uc.npy
syn_01028,2009,0,18524,17.90622901916504,12.997105598449707,0.0,72.5,0.0,-0.11433887808439348,data\synthetic\syn_01028_uc.npy
syn_01029,2009,1,18524,17.476030349731445,12.791866302490234,0.0,57.0,0.0,-0.11037109335084522,data\synthetic\syn_01029_uc.npy
syn_01030,2010,0,18188,10.7469482421875,8.580193519592285,0.0,59.0,0.0,-0.20504083988376864,data\synthetic\syn_01030_uc.npy
syn_01031,2010,1,18188,7.960193634033203,7.278768062591553,0.0,40.0,0.0,-0.3548689415602504,data\synthetic\syn_01031_uc.npy
syn_01032,2011,0,18000,28.40569496154785,16.724016189575195,0.0,61.0,0.0,0.5415877974417357,data\synthetic\syn_01032_uc.npy
syn_01033,2011,1,18000,27.859222412109375,16.501182556152344,0.0,59.5,0.0,0.5261194811978007,data\synthetic\syn_01033_uc.npy
syn_01034,2012,0,18770,13.519020080566406,10.64356803894043,0.0,49.0,0.0,0.12286353677385724,data\synthetic\syn_01034_uc.npy
syn_01035,2012,1,18770,15.75903034210205,10.830601692199707,0.0,41.0,0.0,-0.006958200241427694,data\synthetic\syn_01035_uc.npy
syn_01036,2013,0,18424,11.125651359558105,19.420072555541992,0.0,127.0,0.0,0.32631742215047077,data\synthetic\syn_01036_uc.npy
syn_01037,2013,1,18424,7.389708995819092,16.032447814941406,0.0,121.5,0.0,0.30566069861845363,data\synthetic\syn_01037_uc.npy
syn_01038,2014,0,17608,19.20433807373047,27.076414108276367,0.0,127.0,0.0,-0.32982022910688563,data\synthetic\syn_01038_uc.npy
syn_01039,2014,1,17608,19.575647354125977,24.702787399291992,0.0,127.0,0.0,-0.3650953141715935,data\synthetic\syn_01039_uc.npy
syn_01040,2015,0,16723,13.71924877166748,13.248722076416016,0.0,55.5,0.0,0.4341976994967915,data\synthetic\syn_01040_uc.npy
syn_01041,2015,1,16723,13.687675476074219,12.502097129821777,0.0,93.5,0.0,0.18910498516065458,data\synthetic\syn_01041_uc.npy
syn_01042,2016,0,16585,12.725414276123047,15.6989107131958,0.0,90.0,0.0,-0.22599127971581492,data\synthetic\syn_01042_uc.npy
syn_01043,2016,1,16585,9.871932029724121,15.395044326782227,0.0,90.0,0.0,-0.33532761550724216,data\synthetic\syn_01043_uc.npy
syn_01044,2017,0,19119,17.195302963256836,17.925779342651367,0.0,127.0,0.0,-0.38182841616784047,data\synthetic\syn_01044_uc.npy
syn_01045,2017,1,19119,20.821382522583008,21.839670181274414,0.0,112.0,0.0,-0.47367195573827714,data\synthetic\syn_01045_uc.npy
syn_01046,2018,0,20450,8.417262077331543,13.005709648132324,0.0,92.0,0.0,-0.03233892746878547,data\synthetic\syn_01046_uc.npy
syn_01047,2018,1,20450,8.373398780822754,13.319308280944824,0.0,92.0,0.0,-0.09826986508467182,data\synthetic\syn_01047_uc.npy
syn_01048,2019,0,18849,19.637062072753906,17.69873046875,0.0,91.0,0.0,-0.36459521155333013,data\synthetic\syn_01048_uc.npy
syn_01049,2019,1,18849,15.984561920166016,17.29283905029297,0.0,100.0,0.0,-0.5330907764865153,data\synthetic\syn_01049_uc.npy
syn_01050,2020,0,18155,9.037179946899414,12.744598388671875,0.0,70.0,0.0,0.24704969849461975,data\synthetic\syn_01050_uc.npy
syn_01051,2020,1,18155,9.727485656738281,11.53774642944336,0.0,70.0,0.0,0.33666245120166105,data\synthetic\syn_01051_uc.npy
syn_01052,2021,0,19230,35.369449615478516,30.400279998779297,0.0,127.0,0.0,0.07103565427061749,data\synthetic\syn_01052_uc.npy
syn_01053,2021,1,19230,31.004186630249023,28.906818389892578,0.0,127.0,0.0,0.14182223959639828,data\synthetic\syn_01053_uc.npy
syn_01054,2022,0,18384,14.54544734954834,30.244491577148438,0.0,127.0,0.0,-0.4505335648700488,data\synthetic\syn_01054_uc.npy
syn_01055,2022,1,18384,26.919086456298828,38.75288009643555,0.0,127.0,0.0,-0.4485502243962145,data\synthetic\syn_01055_uc.npy
syn_01056,2023,0,17541,7.595177173614502,10.861977577209473,0.0,100.0,0.0,0.1121684300326882,data\synthetic\syn_01056_uc.npy
syn_01057,2023,1,17541,8.276324272155762,11.949377059936523,0.0,100.0,0.0,0.17866752331255054,data\synthetic\syn_01057_uc.npy
syn_01058,2024,0,17678,7.406889915466309,13.229782104492188,0.0,100.0,0.0,0.057799493175021865,data\synthetic\syn_01058_uc.npy
syn_01059,2024,1,17678,8.785722732543945,14.920969009399414,0.0,100.0,0.0,0.03976329201406864,data\synthetic\syn_01059_uc.npy
syn_01060,2025,0,19130,23.775484085083008,28.968915939331055,0.0,127.0,0.0,-0.4548078637859671,data\synthetic\syn_01060_uc.npy
syn_01061,2025,1,19130,27.17357635498047,31.216140747070312,0.0,127.0,0.0,-0.304505989003804,data\synthetic\syn_01061_uc.npy
syn_01062,2026,0,21347,12.638309478759766,19.484722137451172,0.0,127.0,0.0,-0.23101449683258649,data\synthetic\syn_01062_uc.npy
syn_01063,2026,1,21347,8.59657096862793,15.271138191223145,0.0,108.0,0.0,-0.3479397876549847,data\synthetic\syn_01063_uc.npy
syn_01064,2027,0,21183,13.906929969787598,15.284557342529297,0.0,65.5,0.0,0.0007216044062746607,data\synthetic\syn_01064_uc.npy
syn_01065,2027,1,21183,18.79540252685547,15.891884803771973,0.0,62.5,0.0,-0.020208069472120383,data\synthetic\syn_01065_uc.npy
syn_01066,2028,0,18415,3.778984546661377,9.513509750366211,0.0,68.0,0.0,-0.11513588776488343,data\synthetic\syn_01066_uc.npy
syn_01067,2028,1,18415,5.420445442199707,13.80182933807373,0.0,81.0,0.0,-0.023709149147286848,data\synthetic\syn_01067_uc.npy
syn_01068,2029,0,18957,15.750751495361328,13.720449447631836,0.0,66.0,0.0,-0.43792433942342485,data\synthetic\syn_01068_uc.npy
syn_01069,2029,1,18957,15.369573593139648,14.03557014465332,0.0,74.0,0.0,-0.37747270208227984,data\synthetic\syn_01069_uc.npy
syn_01070,2030,0,18083,10.319499015808105,13.017523765563965,0.0,100.0,0.0,-0.19191650155131218,data\synthetic\syn_01070_uc.npy
syn_01071,2030,1,18083,8.854947090148926,14.002020835876465,0.0,100.0,0.0,-0.23460881665225133,data\synthetic\syn_01071_uc.npy
syn_01072,2031,0,17146,14.19497299194336,16.24390983581543,0.0,100.0,0.0,-0.2703760669241844,data\synthetic\syn_01072_uc.npy
syn_01073,2031,1,17146,18.771724700927734,19.19900131225586,0.0,100.0,0.0,-0.11592075783849728,data\synthetic\syn_01073_uc.npy
syn_01074,2032,0,17745,14.291349411010742,20.795873641967773,0.0,100.0,0.0,-0.3444646440886085,data\synthetic\syn_01074_uc.npy
syn_01075,2032,1,17745,14.30402946472168,19.924217224121094,0.0,100.0,0.0,-0.29428212470113246,data\synthetic\syn_01075_uc.npy
syn_01076,2033,0,17706,22.411273956298828,17.526670455932617,0.0,93.0,0.0,0.32573897475318836,data\synthetic\syn_01076_uc.npy
syn_01077,2033,1,17706,18.65102195739746,21.257360458374023,0.0,100.0,0.0,0.2952362602579738,data\synthetic\syn_01077_uc.npy
syn_01078,2034,0,17560,11.000199317932129,12.346527099609375,0.0,78.5,0.0,-0.33999421062090585,data\synthetic\syn_01078_uc.npy
syn_01079,2034,1,17560,12.674885749816895,14.829232215881348,0.0,78.5,0.0,-0.14730568785812678,data\synthetic\syn_01079_uc.npy
syn_01080,2035,0,17761,12.544564247131348,16.47528839111328,0.0,55.0,0.0,-0.33707945349015106,data\synthetic\syn_01080_uc.npy
syn_01081,2035,1,17761,9.66707992553711,14.315306663513184,0.0,55.0,0.0,-0.40521383761339463,data\synthetic\syn_01081_uc.npy
syn_01082,2036,0,18599,14.328700065612793,24.366474151611328,0.0,100.0,0.0,-0.29318945275309694,data\synthetic\syn_01082_uc.npy
syn_01083,2036,1,18599,20.23786163330078,25.816097259521484,0.0,100.0,0.0,-0.4030911186448291,data\synthetic\syn_01083_uc.npy
syn_01084,2037,0,19099,9.595633506774902,14.32958984375,0.0,84.0,0.0,-0.09350353777640302,data\synthetic\syn_01084_uc.npy
syn_01085,2037,1,19099,10.095869064331055,12.055336952209473,0.0,82.0,0.0,-0.10372653785143073,data\synthetic\syn_01085_uc.npy
syn_01086,2038,0,18568,27.49822235107422,34.704681396484375,0.0,100.0,0.0,-0.2575335612656998,data\synthetic\syn_01086_uc.npy
syn_01087,2038,1,18568,26.31985092163086,33.92351150512695,0.0,100.0,0.0,-0.16046454484954248,data\synthetic\syn_01087_uc.npy
syn_01088,2039,0,19142,31.579980850219727,40.07815933227539,0.0,127.0,0.0,0.0002139345561358508,data\synthetic\syn_01088_uc.npy
syn_01089,2039,1,19142,35.11090850830078,41.76738739013672,0.0,127.0,0.0,-0.19874445720614733,data\synthetic\syn_01089_uc.npy
syn_01090,2040,0,20775,8.350733757019043,7.241299629211426,0.0,45.5,0.0,0.4652414654133597,data\synthetic\syn_01090_uc.npy
syn_01091,2040,1,20775,8.317280769348145,8.180974006652832,0.0,65.5,0.0,0.5662794439804167,data\synthetic\syn_01091_uc.npy
syn_01092,2041,0,20679,17.876516342163086,18.299116134643555,0.0,98.0,0.0,-0.1886427576813358,data\synthetic\syn_01092_uc.npy
syn_01093,2041,1,20679,16.34140968322754,17.00246810913086,0.0,98.0,0.0,-0.2603540138817919,data\synthetic\syn_01093_uc.npy
syn_01094,2042,0,19082,42.32216262817383,24.987802505493164,0.0,90.0,0.0,-0.1787280734625608,data\synthetic\syn_01094_uc.npy
syn_01095,2042,1,19082,23.799758911132812,29.08222770690918,0.0,86.5,0.0,-0.31206559893496744,data\synthetic\syn_01095_uc.npy
syn_01096,2043,0,20400,19.133750915527344,22.921463012695312,0.0,127.0,0.0,-0.5154065047278962,data\synthetic\syn_01096_uc.npy
syn_01097,2043,1,20400,16.939804077148438,19.828824996948242,0.0,127.0,0.0,-0.3391738645252048,data\synthetic\syn_01097_uc.npy
syn_01098,2044,0,19110,14.231711387634277,16.401884078979492,0.0,102.5,0.0,-0.37547214878474006,data\synthetic\syn_01098_uc.npy
syn_01099,2044,1,19110,15.08212947845459,13.140693664550781,0.0,73.0,0.0,-0.4950897567602556,data\synthetic\syn_01099_uc.npy
syn_01100,2045,0,14894,12.931952476501465,16.051067352294922,0.0,127.0,0.0,0.1473478012038762,data\synthetic\syn_01100_uc.npy
syn_01101,2045,1,14894,16.05331039428711,17.70073699951172,0.0,87.0,0.0,0.16070946102210154,data\synthetic\syn_01101_uc.npy
syn_01102,2046,0,19137,23.223886489868164,21.1358642578125,0.0,111.5,0.0,0.160040039587846,data\synthetic\syn_01102_uc.npy
syn_01103,2046,1,19137,27.47925567626953,22.065563201904297,0.0,90.0,0.0,0.12292935936671141,data\synthetic\syn_01103_uc.npy
